Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.2,ind_test,hue,0.2,0.97,0.98,0.975
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.225,ind_test,hue,0.225,0.93,0.98,0.9550000000000001
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.25,ind_test,hue,0.25,0.95,0.98,0.965
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.275,ind_test,hue,0.275,0.98,0.98,0.98
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.30000000000000004,ind_test,hue,0.30000000000000004,0.96,0.98,0.97
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.325,ind_test,hue,0.325,0.94,0.98,0.96
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.35000000000000003,ind_test,hue,0.35000000000000003,0.91,0.98,0.9450000000000001
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.375,ind_test,hue,0.375,0.92,0.98,0.95
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.4,ind_test,hue,0.4,0.96,0.98,0.97
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.42500000000000004,ind_test,hue,0.42500000000000004,0.93,0.98,0.9550000000000001
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.45,ind_test,hue,0.45,0.93,0.98,0.9550000000000001
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.47500000000000003,ind_test,hue,0.47500000000000003,0.93,0.98,0.9550000000000001
CCT,kNN,ind_span,False,False,OoD Val,ind_val,hue_0.5,ind_test,hue,0.5,0.95,0.98,0.965
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.025,ind_test,multnoise,0.025,0.01,0.98,0.495
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.05,ind_test,multnoise,0.05,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.07500000000000001,ind_test,multnoise,0.07500000000000001,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.1,ind_test,multnoise,0.1,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.125,ind_test,multnoise,0.125,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.2,ind_test,multnoise,0.2,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.225,ind_test,multnoise,0.225,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.25,ind_test,multnoise,0.25,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.275,ind_test,multnoise,0.275,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.30000000000000004,ind_test,multnoise,0.30000000000000004,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.325,ind_test,multnoise,0.325,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.35000000000000003,ind_test,multnoise,0.35000000000000003,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.375,ind_test,multnoise,0.375,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.4,ind_test,multnoise,0.4,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.42500000000000004,ind_test,multnoise,0.42500000000000004,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.45,ind_test,multnoise,0.45,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.47500000000000003,ind_test,multnoise,0.47500000000000003,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,multnoise_0.5,ind_test,multnoise,0.5,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.025,ind_test,noise,0.025,0.45,0.98,0.715
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.05,ind_test,noise,0.05,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.1,ind_test,noise,0.1,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.125,ind_test,noise,0.125,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.2,ind_test,noise,0.2,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.225,ind_test,noise,0.225,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.25,ind_test,noise,0.25,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.275,ind_test,noise,0.275,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.30000000000000004,ind_test,noise,0.30000000000000004,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.325,ind_test,noise,0.325,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.35000000000000003,ind_test,noise,0.35000000000000003,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.375,ind_test,noise,0.375,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.4,ind_test,noise,0.4,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.42500000000000004,ind_test,noise,0.42500000000000004,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.45,ind_test,noise,0.45,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.47500000000000003,ind_test,noise,0.47500000000000003,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,noise_0.5,ind_test,noise,0.5,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.05,ind_test,saltpepper,0.05,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.07500000000000001,ind_test,saltpepper,0.07500000000000001,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.1,ind_test,saltpepper,0.1,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.125,ind_test,saltpepper,0.125,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.15000000000000002,ind_test,saltpepper,0.15000000000000002,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.17500000000000002,ind_test,saltpepper,0.17500000000000002,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.2,ind_test,saltpepper,0.2,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.225,ind_test,saltpepper,0.225,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.275,ind_test,saltpepper,0.275,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.30000000000000004,ind_test,saltpepper,0.30000000000000004,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.325,ind_test,saltpepper,0.325,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.35000000000000003,ind_test,saltpepper,0.35000000000000003,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.375,ind_test,saltpepper,0.375,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.4,ind_test,saltpepper,0.4,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.42500000000000004,ind_test,saltpepper,0.42500000000000004,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.45,ind_test,saltpepper,0.45,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.47500000000000003,ind_test,saltpepper,0.47500000000000003,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,saltpepper_0.5,ind_test,saltpepper,0.5,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.025,ind_test,smear,0.025,0.04,0.98,0.51
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.05,ind_test,smear,0.05,0.02,0.98,0.5
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.07500000000000001,ind_test,smear,0.07500000000000001,0.01,0.98,0.495
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.1,ind_test,smear,0.1,0.13,0.98,0.5549999999999999
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.125,ind_test,smear,0.125,0.17,0.98,0.575
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.21,0.98,0.595
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.17500000000000002,ind_test,smear,0.17500000000000002,0.28,0.98,0.63
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.2,ind_test,smear,0.2,0.5,0.98,0.74
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.225,ind_test,smear,0.225,0.56,0.98,0.77
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.25,ind_test,smear,0.25,0.65,0.98,0.815
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.275,ind_test,smear,0.275,0.69,0.98,0.835
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.30000000000000004,ind_test,smear,0.30000000000000004,0.83,0.98,0.905
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.325,ind_test,smear,0.325,0.85,0.98,0.915
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.35000000000000003,ind_test,smear,0.35000000000000003,0.96,0.98,0.97
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.375,ind_test,smear,0.375,0.97,0.98,0.975
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.4,ind_test,smear,0.4,0.98,0.98,0.98
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.42500000000000004,ind_test,smear,0.42500000000000004,0.99,0.98,0.985
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.45,ind_test,smear,0.45,0.98,0.98,0.98
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.47500000000000003,ind_test,smear,0.47500000000000003,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Val,ind_val,smear_0.5,ind_test,smear,0.5,1.0,0.98,0.99
CCT,kNN,ind_span,False,False,OoD Test,ind_test,OoD Test,ind_val,OoD Test,Organic,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,OoD Val,ind_val,OoD Val,Organic,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.025,ind_val,brightness,0.025,0.39,0.95,0.6699999999999999
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.05,ind_val,brightness,0.05,0.97,0.95,0.96
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.07500000000000001,ind_val,brightness,0.07500000000000001,0.98,0.95,0.965
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.1,ind_val,brightness,0.1,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.125,ind_val,brightness,0.125,0.99,0.95,0.97
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.15000000000000002,ind_val,brightness,0.15000000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.17500000000000002,ind_val,brightness,0.17500000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.2,ind_val,brightness,0.2,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.225,ind_val,brightness,0.225,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.25,ind_val,brightness,0.25,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.275,ind_val,brightness,0.275,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.30000000000000004,ind_val,brightness,0.30000000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.325,ind_val,brightness,0.325,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.35000000000000003,ind_val,brightness,0.35000000000000003,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.375,ind_val,brightness,0.375,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.4,ind_val,brightness,0.4,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.42500000000000004,ind_val,brightness,0.42500000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.45,ind_val,brightness,0.45,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.47500000000000003,ind_val,brightness,0.47500000000000003,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,brightness_0.5,ind_val,brightness,0.5,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.025,ind_val,contrast,0.025,0.02,0.95,0.485
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.05,ind_val,contrast,0.05,0.02,0.95,0.485
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.07500000000000001,ind_val,contrast,0.07500000000000001,0.07,0.95,0.51
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.1,ind_val,contrast,0.1,0.1,0.95,0.525
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.125,ind_val,contrast,0.125,0.2,0.95,0.575
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.15000000000000002,ind_val,contrast,0.15000000000000002,0.26,0.95,0.605
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.17500000000000002,ind_val,contrast,0.17500000000000002,0.26,0.95,0.605
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.2,ind_val,contrast,0.2,0.57,0.95,0.76
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.225,ind_val,contrast,0.225,0.49,0.95,0.72
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.25,ind_val,contrast,0.25,0.53,0.95,0.74
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.275,ind_val,contrast,0.275,0.65,0.95,0.8
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.30000000000000004,ind_val,contrast,0.30000000000000004,0.75,0.95,0.85
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.325,ind_val,contrast,0.325,0.72,0.95,0.835
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.35000000000000003,ind_val,contrast,0.35000000000000003,0.84,0.95,0.895
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.375,ind_val,contrast,0.375,0.89,0.95,0.9199999999999999
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.4,ind_val,contrast,0.4,0.85,0.95,0.8999999999999999
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.42500000000000004,ind_val,contrast,0.42500000000000004,0.83,0.95,0.8899999999999999
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.45,ind_val,contrast,0.45,0.79,0.95,0.87
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.47500000000000003,ind_val,contrast,0.47500000000000003,0.9,0.95,0.925
CCT,kNN,ind_span,False,False,OoD Test,ind_test,contrast_0.5,ind_val,contrast,0.5,0.95,0.95,0.95
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.025,ind_val,hue,0.025,0.48,0.95,0.715
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.05,ind_val,hue,0.05,0.9,0.95,0.925
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.07500000000000001,ind_val,hue,0.07500000000000001,0.95,0.95,0.95
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.1,ind_val,hue,0.1,0.96,0.95,0.955
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.125,ind_val,hue,0.125,0.99,0.95,0.97
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.15000000000000002,ind_val,hue,0.15000000000000002,0.98,0.95,0.965
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.17500000000000002,ind_val,hue,0.17500000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.2,ind_val,hue,0.2,0.98,0.95,0.965
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.225,ind_val,hue,0.225,0.99,0.95,0.97
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.25,ind_val,hue,0.25,0.97,0.95,0.96
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.275,ind_val,hue,0.275,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.30000000000000004,ind_val,hue,0.30000000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.325,ind_val,hue,0.325,0.97,0.95,0.96
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.35000000000000003,ind_val,hue,0.35000000000000003,0.97,0.95,0.96
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.375,ind_val,hue,0.375,0.97,0.95,0.96
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.4,ind_val,hue,0.4,0.99,0.95,0.97
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.42500000000000004,ind_val,hue,0.42500000000000004,0.97,0.95,0.96
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.45,ind_val,hue,0.45,0.98,0.95,0.965
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.47500000000000003,ind_val,hue,0.47500000000000003,0.99,0.95,0.97
CCT,kNN,ind_span,False,False,OoD Test,ind_test,hue_0.5,ind_val,hue,0.5,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.025,ind_val,multnoise,0.025,0.26,0.95,0.605
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.05,ind_val,multnoise,0.05,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.07500000000000001,ind_val,multnoise,0.07500000000000001,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.1,ind_val,multnoise,0.1,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.125,ind_val,multnoise,0.125,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.15000000000000002,ind_val,multnoise,0.15000000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.17500000000000002,ind_val,multnoise,0.17500000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.2,ind_val,multnoise,0.2,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.225,ind_val,multnoise,0.225,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.25,ind_val,multnoise,0.25,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.275,ind_val,multnoise,0.275,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.30000000000000004,ind_val,multnoise,0.30000000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.325,ind_val,multnoise,0.325,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.35000000000000003,ind_val,multnoise,0.35000000000000003,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.375,ind_val,multnoise,0.375,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.4,ind_val,multnoise,0.4,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.42500000000000004,ind_val,multnoise,0.42500000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.45,ind_val,multnoise,0.45,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.47500000000000003,ind_val,multnoise,0.47500000000000003,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,multnoise_0.5,ind_val,multnoise,0.5,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.025,ind_val,noise,0.025,0.92,0.95,0.935
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.05,ind_val,noise,0.05,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.07500000000000001,ind_val,noise,0.07500000000000001,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.1,ind_val,noise,0.1,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.125,ind_val,noise,0.125,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.15000000000000002,ind_val,noise,0.15000000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.17500000000000002,ind_val,noise,0.17500000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.2,ind_val,noise,0.2,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.225,ind_val,noise,0.225,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.25,ind_val,noise,0.25,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.275,ind_val,noise,0.275,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.30000000000000004,ind_val,noise,0.30000000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.325,ind_val,noise,0.325,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.35000000000000003,ind_val,noise,0.35000000000000003,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.375,ind_val,noise,0.375,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.4,ind_val,noise,0.4,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.42500000000000004,ind_val,noise,0.42500000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.45,ind_val,noise,0.45,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.47500000000000003,ind_val,noise,0.47500000000000003,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,noise_0.5,ind_val,noise,0.5,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.025,ind_val,saltpepper,0.025,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.05,ind_val,saltpepper,0.05,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.1,ind_val,saltpepper,0.1,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.125,ind_val,saltpepper,0.125,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.2,ind_val,saltpepper,0.2,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.225,ind_val,saltpepper,0.225,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.275,ind_val,saltpepper,0.275,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.30000000000000004,ind_val,saltpepper,0.30000000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.325,ind_val,saltpepper,0.325,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.35000000000000003,ind_val,saltpepper,0.35000000000000003,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.375,ind_val,saltpepper,0.375,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.4,ind_val,saltpepper,0.4,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.42500000000000004,ind_val,saltpepper,0.42500000000000004,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.45,ind_val,saltpepper,0.45,1.0,0.95,0.975
CCT,kNN,ind_span,False,False,OoD Test,ind_test,saltpepper_0.47500000000000003,ind_val,saltpepper,0.47500000000000003,1.0,0.95,0.975
